Australia,  Exposures (Lexis triangle)	Last modified: 29 Nov 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 2011   64      1947    61275.51    61327.51   122603.02
 2011   64      1946    57701.74    57904.66   115606.40
 2011   65      1946    57543.48    57615.12   115158.60
 2011   65      1945    51982.95    51823.46   103806.41
 2011   66      1945    51824.88    51507.94   103332.82
 2011   66      1944    49994.29    49331.67    99325.97
 2011   67      1944    49769.10    48999.39    98768.49
 2011   67      1943    46557.49    45709.39    92266.88
 2011   68      1943    46323.67    45369.33    91693.00
 2011   68      1942    43706.57    42961.35    86667.92
 2011   69      1942    43466.94    42615.85    86082.79
 2011   69      1941    41801.07    41118.57    82919.64
 2011   70      1941    41539.16    40718.46    82257.63
 2011   70      1940    39648.27    38801.05    78449.32
 2011   71      1940    39380.56    38367.91    77748.47
 2011   71      1939    38144.67    36993.55    75138.22
 2011   72      1939    37827.93    36560.04    74387.98
 2011   72      1938    36388.87    34895.28    71284.15
 2011   73      1938    36028.65    34375.41    70404.06
 2011   73      1937    34739.38    32996.20    67735.58
 2011   74      1937    34371.12    32470.08    66841.21
 2011   74      1936    33499.28    31048.68    64547.96
 2011   75      1936    33216.14    30453.05    63669.19
 2011   75      1935    32200.53    28618.43    60818.96
 2011   76      1935    31794.70    28046.34    59841.03
 2011   76      1934    30483.25    26618.34    57101.59
 2011   77      1934    30053.87    25998.25    56052.12
 2011   77      1933    29294.68    25176.53    54471.21
 2011   78      1933    28837.07    24497.06    53334.13
 2011   78      1932    28415.66    23856.39    52272.05
 2011   79      1932    27898.80    23130.82    51029.62
 2011   79      1931    28049.46    22980.52    51029.97
 2011   80      1931    27489.34    22218.53    49707.87
 2011   80      1930    27701.91    22276.72    49978.63
 2011   81      1930    27052.25    21450.05    48502.29
 2011   81      1929    25581.34    19961.70    45543.05
 2011   82      1929    24878.34    19102.36    43980.70
 2011   82      1928    24945.53    19018.84    43964.36
 2011   83      1928    24124.53    18136.82    42261.35
 2011   83      1927    23248.37    16772.66    40021.03
 2011   84      1927    22401.03    15868.32    38269.35
 2011   84      1926    21886.37    14796.45    36682.82
 2011   85      1926    20996.70    13902.10    34898.80
 2011   85      1925    20484.43    13091.27    33575.70
 2011   86      1925    19486.43    12184.59    31671.02
 2011   86      1924    18237.37    11014.69    29252.06
 2011   87      1924    17217.03    10158.01    27375.05
 2011   87      1923    16457.70     9198.93    25656.63
 2011   88      1923    15414.70     8431.25    23845.95
 2011   88      1922    14578.86     7779.80    22358.66
 2011   89      1922    13508.19     7014.12    20522.31
 2011   89      1921    12572.33     6214.75    18787.08
 2011   90      1921    11486.00     5517.41    17003.41
 2011   90      1920    10676.63     5110.52    15787.14
 2011   91      1920     9656.96     4492.84    14149.80
 2011   91      1919     7550.25     3296.06    10846.31
 2011   92      1919     6750.58     2836.06     9586.64
 2011   92      1918     6084.18     2467.88     8552.05
 2011   93      1918     5365.18     2110.20     7475.38
 2011   93      1917     5090.84     1895.83     6986.67
 2011   94      1917     4426.51     1581.49     6008.00
 2011   94      1916     3999.45     1430.95     5430.40
 2011   95      1916     3385.79     1167.28     4553.06
 2011   95      1915     3072.86      937.97     4010.83
 2011   96      1915     2566.52      755.30     3321.83
 2011   96      1914     2237.12      691.80     2928.92
 2011   97      1914     1822.12      533.46     2355.58
 2011   97      1913     1594.10      433.59     2027.69
 2011   98      1913     1259.77      336.59     1596.35
 2011   98      1912     1081.20      272.02     1353.22
 2011   99      1912      854.87      199.02     1053.89
 2011   99      1911      697.82      153.72      851.53
 2011   100     1911      539.57      112.37      651.94
 2011   100     1910      443.43       88.96      532.38
 2011   101     1910      328.51       64.22      392.73
 2011   101     1909      260.22       51.51      311.73
 2011   102     1909      185.90       36.19      222.08
 2011   102     1908      152.74       28.03      180.77
 2011   103     1908      104.81       19.13      123.94
 2011   103     1907       81.13       13.96       95.09
 2011   104     1907       53.30        9.22       62.52
 2011   104     1906       45.12        6.91       52.02
 2011   105     1906       28.25        4.39       32.65
 2011   105     1905       23.38        3.39       26.77
 2011   106     1905       13.92        2.05       15.97
 2011   106     1904       11.30        1.34       12.64
 2011   107     1904        6.29        0.67        6.96
 2011   107     1903        5.28        0.55        5.82
 2011   108     1903        2.76        0.22        2.98
 2011   108     1902        2.28        0.09        2.37
 2011   109     1902        0.97        0.00        0.97
 2011   109     1901        0.90        0.00        0.90
 2011   110+       .        0.72        0.00        0.72
 2012    0      2012    74812.49    79190.58   154003.07
 2012    0      2011    71810.01    75857.02   147667.03
 2012    1      2011    73771.76    77881.52   151653.28
 2012    1      2010    70860.95    74766.06   145627.01
 2012    2      2010    73950.83    77948.15   151898.98
 2012    2      2009    72210.40    76114.43   148324.83
 2012    3      2009    73302.59    77267.77   150570.36
 2012    3      2008    71877.22    75703.99   147581.21
 2012    4      2008    72926.04    76833.45   149759.49
 2012    4      2007    70886.14    74780.53   145666.66
 2012    5      2007    72826.97    76857.05   149684.02
 2012    5      2006    71340.79    75390.58   146731.37
 2012    6      2006    71168.61    75224.32   146392.93
 2012    6      2005    69580.84    73635.03   143215.87
 2012    7      2005    69862.18    73899.61   143761.79
 2012    7      2004    67255.18    71186.77   138441.95
 2012    8      2004    68612.47    72693.97   141306.43
 2012    8      2003    67028.52    70678.22   137706.73
 2012    9      2003    67302.82    71008.23   138311.05
 2012    9      2002    66266.25    69541.80   135808.04
 2012   10      2002    67526.92    70883.71   138410.62
 2012   10      2001    66666.75    70106.27   136773.01
 2012   11      2001    67772.12    71326.02   139098.15
 2012   11      2000    67129.32    70549.27   137678.58
 2012   12      2000    68564.46    72081.84   140646.30
 2012   12      1999    67361.74    70626.74   137988.47
 2012   13      1999    68928.30    72298.41   141226.71
 2012   13      1998    67536.47    71169.01   138705.48
 2012   14      1998    68550.60    72285.74   140836.34
 2012   14      1997    67972.14    71674.52   139646.66
 2012   15      1997    69015.19    72703.13   141718.32
 2012   15      1996    68974.18    72755.00   141729.18
 2012   16      1996    69528.75    73184.98   142713.73
 2012   16      1995    69044.23    73066.15   142110.38
 2012   17      1995    71883.34    75959.00   147842.34
 2012   17      1994    70475.87    74632.45   145108.32
 2012   18      1994    73027.15    77141.73   150168.88
 2012   18      1993    71303.63    75308.59   146612.22
 2012   19      1993    74271.64    78177.03   152448.67
 2012   19      1992    72801.63    76398.87   149200.50
 2012   20      1992    76100.50    79618.91   155719.41
 2012   20      1991    75366.18    78504.17   153870.35
 2012   21      1991    78839.19    82008.91   160848.09
 2012   21      1990    78757.48    82121.76   160879.24
 2012   22      1990    81237.10    84748.25   165985.35
 2012   22      1989    80582.12    84329.76   164911.88
 2012   23      1989    82528.72    85911.85   168440.57
 2012   23      1988    80851.55    84293.09   165144.63
 2012   24      1988    82675.43    85853.33   168528.76
 2012   24      1987    80377.14    83830.22   164207.36
 2012   25      1987    83937.38    86914.57   170851.95
 2012   25      1986    81410.04    84847.47   166257.51
 2012   26      1986    84361.80    86904.91   171266.71
 2012   26      1985    82223.46    84906.61   167130.07
 2012   27      1985    86002.99    87903.55   173906.54
 2012   27      1984    82811.63    84739.79   167551.42
 2012   28      1984    86151.20    87328.82   173480.02
 2012   28      1983    82323.10    83952.33   166275.43
 2012   29      1983    86838.17    87983.46   174821.64
 2012   29      1982    82193.36    83709.02   165902.38
 2012   30      1982    85232.34    86440.89   171673.23
 2012   30      1981    80571.22    81765.94   162337.16
 2012   31      1981    83508.20    84628.28   168136.47
 2012   31      1980    78866.69    79616.32   158483.01
 2012   32      1980    81209.03    81970.15   163179.18
 2012   32      1979    76247.79    76662.55   152910.34
 2012   33      1979    79673.23    80062.86   159736.09
 2012   33      1978    75238.26    75179.18   150417.44
 2012   34      1978    77972.22    78010.67   155982.90
 2012   34      1977    74715.53    74458.87   149174.40
 2012   35      1977    77123.88    77006.61   154130.49
 2012   35      1976    74658.15    74392.95   149051.10
 2012   36      1976    77289.82    77193.22   154483.04
 2012   36      1975    75438.89    75109.34   150548.23
 2012   37      1975    78113.25    77970.82   156084.06
 2012   37      1974    76955.33    76364.26   153319.59
 2012   38      1974    79700.14    79280.83   158980.97
 2012   38      1973    78820.34    77828.31   156648.65
 2012   39      1973    82268.38    81387.53   163655.91
 2012   39      1972    81929.26    80517.09   162446.35
 2012   40      1972    85133.91    83626.77   168760.68
 2012   40      1971    84470.88    82640.70   167111.58
 2012   41      1971    87755.96    85746.03   173501.99
 2012   41      1970    85066.99    83380.59   168447.58
 2012   42      1970    83650.27    81753.37   165403.65
 2012   42      1969    80688.80    79237.23   159926.03
 2012   43      1969    81956.24    80197.19   162153.43
 2012   43      1968    79706.42    78204.43   157910.85
 2012   44      1968    78971.19    77128.20   156099.39
 2012   44      1967    76636.73    75357.16   151993.89
 2012   45      1967    77223.00    75673.88   152896.88
 2012   45      1966    76221.73    74902.66   151124.39
 2012   46      1966    75712.37    74169.86   149882.23
 2012   46      1965    76303.72    74829.48   151133.19
 2012   47      1965    76373.68    74794.69   151168.37
 2012   47      1964    77155.00    75704.24   152859.24
 2012   48      1964    78143.34    76591.23   154734.57
 2012   48      1963    78508.08    77009.41   155517.49
 2012   49      1963    79980.12    78415.90   158396.02
 2012   49      1962    78995.11    77631.12   156626.23
 2012   50      1962    80160.16    78712.09   158872.25
 2012   50      1961    79298.61    77929.05   157227.66
 2012   51      1961    79493.82    78010.54   157504.35
 2012   51      1960    78005.37    76358.20   154363.57
 2012   52      1960    78140.16    76393.25   154533.40
 2012   52      1959    76097.86    74542.03   150639.90
 2012   53      1959    76153.00    74453.18   150606.18
 2012   53      1958    74571.22    73013.37   147584.59
 2012   54      1958    74606.04    72860.45   147466.49
